2026-04-11 10:15:08,051 [INFO] [chat] This is chat.py starting
[2026-04-11 11:14:41,730] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 11:14:41] "POST /predict HTTP/1.1" 200 -
[2026-04-11 11:14:48,221] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 11:14:48,221] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 11:14:48,222] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 11:14:48] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2026-04-11 11:14:48,252] INFO in app: 127.0.0.1 GET /.well-known/appspecific/com.chrome.devtools.json
[2026-04-11 11:14:48,252] INFO in app: 127.0.0.1 GET /.well-known/appspecific/com.chrome.devtools.json
[2026-04-11 11:14:48,253] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 11:14:48] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2026-04-11 11:15:26,954] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:15:26,954] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:15:27,789] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
[2026-04-11 11:15:28,433] INFO in _client: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-11 11:15:29,935 [INFO] [chat] Response Received ?
[2026-04-11 11:15:29,935] INFO in chat: Response Received ?
[2026-04-11 11:15:29,941] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 11:15:29] "POST /predict HTTP/1.1" 200 -
[2026-04-11 11:15:57,916] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:15:57,916] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:15:58,313] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
[2026-04-11 11:15:59,596] INFO in _client: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-11 11:16:01,066 [INFO] [chat] Response Received ?
[2026-04-11 11:16:01,066] INFO in chat: Response Received ?
[2026-04-11 11:16:01,072] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 11:16:01] "POST /predict HTTP/1.1" 200 -
[2026-04-11 11:16:20,574] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:16:20,574] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:16:21,019] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
[2026-04-11 11:16:22,551] INFO in _client: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-11 11:16:25,457 [INFO] [chat] Response Received ?
[2026-04-11 11:16:25,457] INFO in chat: Response Received ?
[2026-04-11 11:16:25,463] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 11:16:25] "POST /predict HTTP/1.1" 200 -
[2026-04-11 11:16:40,095] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:16:40,095] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:16:41,073] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
[2026-04-11 11:16:41,651] INFO in _client: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-11 11:16:44,429 [INFO] [chat] Response Received ?
[2026-04-11 11:16:44,429] INFO in chat: Response Received ?
[2026-04-11 11:16:44,437] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 11:16:44] "POST /predict HTTP/1.1" 200 -
[2026-04-11 11:17:14,771] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:17:14,771] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:17:15,608] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
[2026-04-11 11:17:16,297] INFO in _client: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-11 11:17:19,064 [INFO] [chat] Response Received ?
[2026-04-11 11:17:19,064] INFO in chat: Response Received ?
[2026-04-11 11:17:19,071] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 11:17:19] "POST /predict HTTP/1.1" 200 -
[2026-04-11 11:17:37,144] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:17:37,144] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 11:17:37,851] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
[2026-04-11 11:17:38,542] INFO in _client: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-11 11:17:40,744 [INFO] [chat] Response Received ?
[2026-04-11 11:17:40,744] INFO in chat: Response Received ?
[2026-04-11 11:17:40,749] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 11:17:40] "POST /predict HTTP/1.1" 200 -
[2026-04-11 12:09:23,727] INFO in _internal:  * Detected change in 'C:\\dev\\mds-website\\load_resume_data_vectorstore.py', reloading
[2026-04-11 12:09:24,320] INFO in _internal:  * Restarting with stat
2026-04-11 12:09:26,828 [INFO] [chat] This is chat.py starting
[2026-04-11 12:09:26,830] INFO in app: App startup
[2026-04-11 12:09:26,846] WARNING in _internal:  * Debugger is active!
[2026-04-11 12:09:26,849] INFO in _internal:  * Debugger PIN: 870-570-930
[2026-04-11 13:04:52,058] INFO in _internal:  * Detected change in 'C:\\dev\\mds-website\\load_resume_data_vectorstore.py', reloading
[2026-04-11 13:04:52,738] INFO in _internal:  * Restarting with stat
2026-04-11 13:04:56,298 [INFO] [chat] This is chat.py starting
[2026-04-11 13:04:56,305] INFO in app: App startup
[2026-04-11 13:04:56,356] WARNING in _internal:  * Debugger is active!
[2026-04-11 13:04:56,366] INFO in _internal:  * Debugger PIN: 870-570-930
2026-04-11 13:07:18,413 [INFO] [chat] This is chat.py starting
[2026-04-11 13:07:18,415] INFO in app: App startup
[2026-04-11 13:07:18,456] INFO in _internal: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.0.0.46:5000
[2026-04-11 13:07:18,456] INFO in _internal: [33mPress CTRL+C to quit[0m
[2026-04-11 13:07:18,457] INFO in _internal:  * Restarting with stat
2026-04-11 13:07:21,093 [INFO] [chat] This is chat.py starting
[2026-04-11 13:07:21,095] INFO in app: App startup
[2026-04-11 13:07:21,113] WARNING in _internal:  * Debugger is active!
[2026-04-11 13:07:21,116] INFO in _internal:  * Debugger PIN: 870-570-930
[2026-04-11 13:07:42,770] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:07:42,770] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:07:42,790] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:42] "GET / HTTP/1.1" 200 -
[2026-04-11 13:07:42,827] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:07:42,827] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:07:42,833] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:07:42,833] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:07:42,834] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:07:42,834] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:07:42,849] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:07:42,849] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:07:42,855] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:07:42,855] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:07:42,856] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:07:42,856] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:07:43,078] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,089] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:07:43,089] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:07:43,091] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/2_entry_form.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,097] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,104] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:07:43,104] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:07:43,106] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/3_transfer_to_table.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,107] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:07:43,107] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:07:43,109] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/projectAI.js HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,112] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/janeh.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,122] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:07:43,122] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:07:43,124] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/1_old_excel_file.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,125] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:07:43,125] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:07:43,127] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:07:43,127] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:07:43,128] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/app.js HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,127] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/theme.js HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,127] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/chatbox-icon.svg HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,130] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/5_python_data_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,136] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/4_form_to_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,138] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:07:43,138] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:07:43,148] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/92_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,150] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:07:43,150] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:07:43,151] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/6_python_program.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,152] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:07:43,154] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:07:43,154] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:07:43,152] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:07:43,159] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:07:43,159] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:07:43,162] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/7_prompt_template.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,162] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:07:43,162] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:07:43,163] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/8_AI_api.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,163] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/jobs.json HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,164] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/9_save_to_text.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,173] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:07:43,173] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:07:43,181] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/10_word_macro.png HTTP/1.1[0m" 304 -
[2026-04-11 13:07:43,186] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:07:43,186] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:07:43,187] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:07:43] "[36mGET /static/images/11_add_to_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:08:39,581] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 13:08:39,581] INFO in app: 127.0.0.1 POST /predict
2026-04-11 13:08:42,083 [INFO] [chat] No vectorstore found. Building new one...
[2026-04-11 13:08:42,083] INFO in chat: No vectorstore found. Building new one...
[2026-04-11 13:08:42,139] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:08:42] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[2026-04-11 13:08:45,455] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:08:45,455] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:08:45,457] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:08:45] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2026-04-11 13:08:45,475] INFO in app: 127.0.0.1 GET /.well-known/appspecific/com.chrome.devtools.json
[2026-04-11 13:08:45,475] INFO in app: 127.0.0.1 GET /.well-known/appspecific/com.chrome.devtools.json
[2026-04-11 13:08:45,475] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:08:45] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
2026-04-11 13:21:22,716 [INFO] [chat] This is chat.py starting
[2026-04-11 13:21:22,718] INFO in app: App startup
[2026-04-11 13:21:22,742] INFO in _internal: [31m[1mWARNING: This is a development server. Do not use it in a production deployment. Use a production WSGI server instead.[0m
 * Running on all addresses (0.0.0.0)
 * Running on http://127.0.0.1:5000
 * Running on http://10.0.0.46:5000
[2026-04-11 13:21:22,742] INFO in _internal: [33mPress CTRL+C to quit[0m
[2026-04-11 13:21:22,743] INFO in _internal:  * Restarting with stat
2026-04-11 13:21:25,324 [INFO] [chat] This is chat.py starting
[2026-04-11 13:21:25,326] INFO in app: App startup
[2026-04-11 13:21:25,345] WARNING in _internal:  * Debugger is active!
[2026-04-11 13:21:25,348] INFO in _internal:  * Debugger PIN: 870-570-930
[2026-04-11 13:21:32,556] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:21:32,556] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:21:32,573] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "GET / HTTP/1.1" 200 -
[2026-04-11 13:21:32,614] INFO in app: 127.0.0.1 GET /.well-known/appspecific/com.chrome.devtools.json
[2026-04-11 13:21:32,614] INFO in app: 127.0.0.1 GET /.well-known/appspecific/com.chrome.devtools.json
[2026-04-11 13:21:32,615] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2026-04-11 13:21:32,654] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:21:32,654] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:21:32,658] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:21:32,658] INFO in app: 127.0.0.1 GET /static/images/janeh.png
[2026-04-11 13:21:32,660] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:21:32,660] INFO in app: 127.0.0.1 GET /static/images/chatbox-icon.svg
[2026-04-11 13:21:32,680] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:21:32,680] INFO in app: 127.0.0.1 GET /static/script.js
[2026-04-11 13:21:32,681] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:21:32,681] INFO in app: 127.0.0.1 GET /static/app.js
[2026-04-11 13:21:32,691] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:21:32,691] INFO in app: 127.0.0.1 GET /static/images/1_old_excel_file.png
[2026-04-11 13:21:32,908] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/chatbox-icon.svg HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,914] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:21:32,914] INFO in app: 127.0.0.1 GET /static/images/2_entry_form.png
[2026-04-11 13:21:32,915] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/janeh.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,916] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/2_entry_form.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,927] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:21:32,927] INFO in app: 127.0.0.1 GET /static/images/3_transfer_to_table.png
[2026-04-11 13:21:32,928] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:21:32,928] INFO in app: 127.0.0.1 GET /static/projectAI.js
[2026-04-11 13:21:32,930] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/3_transfer_to_table.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,930] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/projectAI.js HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,941] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:21:32,941] INFO in app: 127.0.0.1 GET /static/theme.js
[2026-04-11 13:21:32,943] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:21:32,943] INFO in app: 127.0.0.1 GET /static/images/4_form_to_array.png
[2026-04-11 13:21:32,944] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/theme.js HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,944] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/1_old_excel_file.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,945] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/4_form_to_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,952] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/app.js HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,954] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:21:32,954] INFO in app: 127.0.0.1 GET /static/images/5_python_data_array.png
[2026-04-11 13:21:32,955] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/script.js HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,958] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/5_python_data_array.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,960] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:21:32,966] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/style.css HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,960] INFO in app: 127.0.0.1 GET /static/images/6_python_program.png
[2026-04-11 13:21:32,973] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/6_python_program.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,982] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:21:32,982] INFO in app: 127.0.0.1 GET /static/images/7_prompt_template.png
[2026-04-11 13:21:32,984] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:21:32,984] INFO in app: 127.0.0.1 GET /static/images/8_AI_api.png
[2026-04-11 13:21:32,986] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/7_prompt_template.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,987] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:21:32,987] INFO in app: 127.0.0.1 GET /static/images/9_save_to_text.png
[2026-04-11 13:21:32,988] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/8_AI_api.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,988] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/9_save_to_text.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:32,994] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:21:32,994] INFO in app: 127.0.0.1 GET /static/images/10_word_macro.png
[2026-04-11 13:21:32,996] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:32] "[36mGET /static/images/10_word_macro.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:33,009] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:21:33,009] INFO in app: 127.0.0.1 GET /static/images/11_add_to_resume.png
[2026-04-11 13:21:33,010] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:33] "[36mGET /static/images/11_add_to_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:33,039] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:21:33,039] INFO in app: 127.0.0.1 GET /static/images/92_resume.png
[2026-04-11 13:21:33,040] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:33] "[36mGET /static/images/92_resume.png HTTP/1.1[0m" 304 -
[2026-04-11 13:21:33,052] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:21:33,052] INFO in app: 127.0.0.1 GET /static/jobs.json
[2026-04-11 13:21:33,054] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:33] "[36mGET /static/jobs.json HTTP/1.1[0m" 304 -
[2026-04-11 13:21:33,174] INFO in app: 127.0.0.1 GET /static/favicon.ico
[2026-04-11 13:21:33,174] INFO in app: 127.0.0.1 GET /static/favicon.ico
[2026-04-11 13:21:33,177] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:21:33] "[36mGET /static/favicon.ico HTTP/1.1[0m" 304 -
[2026-04-11 13:22:02,484] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 13:22:02,484] INFO in app: 127.0.0.1 POST /predict
2026-04-11 13:22:04,972 [INFO] [chat] No vectorstore found. Building new one...
[2026-04-11 13:22:04,972] INFO in chat: No vectorstore found. Building new one...
[2026-04-11 13:22:05,000] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:22:05] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[2026-04-11 13:24:30,785] INFO in _internal:  * Detected change in 'C:\\dev\\mds-website\\load_resume_data_vectorstore.py', reloading
[2026-04-11 13:24:31,436] INFO in _internal:  * Restarting with stat
2026-04-11 13:24:34,309 [INFO] [chat] This is chat.py starting
[2026-04-11 13:24:34,312] INFO in app: App startup
[2026-04-11 13:24:34,337] WARNING in _internal:  * Debugger is active!
[2026-04-11 13:24:34,341] INFO in _internal:  * Debugger PIN: 870-570-930
[2026-04-11 13:24:45,798] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 13:24:45,798] INFO in app: 127.0.0.1 POST /predict
2026-04-11 13:24:48,100 [INFO] [chat] No vectorstore found. Building new one...
[2026-04-11 13:24:48,100] INFO in chat: No vectorstore found. Building new one...
[2026-04-11 13:24:54,695] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
2026-04-11 13:24:55,385 [INFO] [chat] Chat Chain Built
[2026-04-11 13:24:55,385] INFO in chat: Chat Chain Built
[2026-04-11 13:24:55,919] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
[2026-04-11 13:24:57,509] INFO in _client: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-11 13:24:59,897 [INFO] [chat] Response Received ?
[2026-04-11 13:24:59,897] INFO in chat: Response Received ?
[2026-04-11 13:24:59,907] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:24:59] "POST /predict HTTP/1.1" 200 -
[2026-04-11 13:25:58,378] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 13:25:58,378] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 13:25:59,706] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
[2026-04-11 13:26:00,773] INFO in _client: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-11 13:26:01,433 [INFO] [chat] Response Received ?
[2026-04-11 13:26:01,433] INFO in chat: Response Received ?
[2026-04-11 13:26:01,440] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:26:01] "POST /predict HTTP/1.1" 200 -
[2026-04-11 13:26:34,955] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 13:26:34,955] INFO in app: 127.0.0.1 POST /predict
[2026-04-11 13:26:35,317] INFO in _client: HTTP Request: POST https://api.openai.com/v1/embeddings "HTTP/1.1 200 OK"
[2026-04-11 13:26:36,264] INFO in _client: HTTP Request: POST https://api.openai.com/v1/chat/completions "HTTP/1.1 200 OK"
2026-04-11 13:26:37,988 [INFO] [chat] Response Received ?
[2026-04-11 13:26:37,988] INFO in chat: Response Received ?
[2026-04-11 13:26:37,993] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:26:37] "POST /predict HTTP/1.1" 200 -
[2026-04-11 13:28:47,918] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:28:47,918] INFO in app: 127.0.0.1 GET /
[2026-04-11 13:28:47,933] INFO in _internal: 127.0.0.1 - - [11/Apr/2026 13:28:47] "GET / HTTP/1.1" 200 -
[2026-04-11 13:28:47,962] INFO in app: 127.0.0.1 GET /static/style.css
[2026-04-11 13:28:47,962] INFO in app: 127.0.0.1 GET /static/style.css
